"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0849702811341736,1,4,63.5583333333333,"GO:0015743 malate transport "," http://amigo.geneontology.org/amigo/term/GO:0015743"," SLC25A14"
0.0849702811341736,3,132,5.7780303030303,"GO:0031623 receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0031623"," DNM3  TFRC  LRP1"
0.0849702811341736,1,4,63.5583333333333,"GO:0032462 regulation of protein homooligomerization "," http://amigo.geneontology.org/amigo/term/GO:0032462"," VPS35"
0.0849702811341736,1,4,63.5583333333333,"GO:0033489 cholesterol biosynthetic process via desmosterol "," http://amigo.geneontology.org/amigo/term/GO:0033489"," DHCR7"
0.0849702811341736,1,4,63.5583333333333,"GO:0033490 cholesterol biosynthetic process via lathosterol "," http://amigo.geneontology.org/amigo/term/GO:0033490"," DHCR7"
0.0849702811341736,5,370,3.43558558558559,"GO:0035592 establishment of protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0035592"," RAB8A  VPS35  RAB11B  ADCY5  GNAS"
0.0849702811341736,1,4,63.5583333333333,"GO:0039019 pronephric nephron development "," http://amigo.geneontology.org/amigo/term/GO:0039019"," SEC61A1"
0.0849702811341736,1,4,63.5583333333333,"GO:0046069 cGMP catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046069"," PDE2A"
0.0849702811341736,1,4,63.5583333333333,"GO:0046726 positive regulation by virus of viral protein levels in host cell "," http://amigo.geneontology.org/amigo/term/GO:0046726"," HACD3"
0.0849702811341736,8,819,2.48335368335368,"GO:0050801 ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0050801"," TFRC  ATP1A1  ATP2A2  TMEM38A  SOD2  ITPR1  ADCY5  CLCN3"
0.0849702811341736,7,660,2.69641414141414,"GO:0055086 nucleobase-containing small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0055086"," ACSL3  ACSL6  ADCY5  PDE2A  DPM1  RHOA  TECR"
0.0849702811341736,1,4,63.5583333333333,"GO:0061356 regulation of Wnt protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0061356"," VPS35"
0.0849702811341736,1,4,63.5583333333333,"GO:0071423 malate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0071423"," SLC25A14"
0.0849702811341736,6,505,3.02059405940594,"GO:0072521 purine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072521"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.0849702811341736,2,47,10.8184397163121,"GO:0090148 membrane fission "," http://amigo.geneontology.org/amigo/term/GO:0090148"," EXOC4  EXOC3"
0.0849702811341736,4,239,4.25495118549512,"GO:0090257 regulation of muscle system process "," http://amigo.geneontology.org/amigo/term/GO:0090257"," ATP2A2  RHOA  TMEM38A  ATP1A1"
0.0849702811341736,1,4,63.5583333333333,"GO:0097089 methyl-branched fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0097089"," SLC27A2"
0.0849702811341736,8,809,2.51405026782035,"GO:0098771 inorganic ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0098771"," TFRC  ATP1A1  ATP2A2  TMEM38A  SOD2  ITPR1  ADCY5  CLCN3"
0.0849702811341736,4,243,4.18491083676269,"GO:1901215 negative regulation of neuron death "," http://amigo.geneontology.org/amigo/term/GO:1901215"," RHOA  VPS35  KRAS  SOD2"
0.0849702811341736,6,504,3.0265873015873,"GO:1901652 response to peptide "," http://amigo.geneontology.org/amigo/term/GO:1901652"," RAB8A  SLC27A4  OSBPL8  PRKCQ  LRP1  GNAI1"
0.0849702811341736,1,4,63.5583333333333,"GO:1902356 oxaloacetate(2-) transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1902356"," SLC25A14"
0.0849702811341736,1,4,63.5583333333333,"GO:1902953 positive regulation of ER to Golgi vesicle-mediated transport "," http://amigo.geneontology.org/amigo/term/GO:1902953"," PGAP1"
0.0849702811341736,1,4,63.5583333333333,"GO:1903233 regulation of calcium ion-dependent exocytosis of neurotransmitter "," http://amigo.geneontology.org/amigo/term/GO:1903233"," ATP2A2"
0.0849702811341736,1,4,63.5583333333333,"GO:1903542 negative regulation of exosomal secretion "," http://amigo.geneontology.org/amigo/term/GO:1903542"," ATP9A"
0.0849702811341736,1,4,63.5583333333333,"GO:1903899 positive regulation of PERK-mediated unfolded protein response "," http://amigo.geneontology.org/amigo/term/GO:1903899"," TMEM33"
0.0849702811341736,1,4,63.5583333333333,"GO:1904351 negative regulation of protein catabolic process in the vacuole "," http://amigo.geneontology.org/amigo/term/GO:1904351"," VPS35"
0.0849702811341736,1,4,63.5583333333333,"GO:1905166 negative regulation of lysosomal protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1905166"," VPS35"
0.0849702811341736,1,4,63.5583333333333,"GO:1905167 positive regulation of lysosomal protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1905167"," LRP1"
0.0849702811341736,1,4,63.5583333333333,"GO:1905274 regulation of modification of postsynaptic actin cytoskeleton "," http://amigo.geneontology.org/amigo/term/GO:1905274"," RHOA"
0.0849702811341736,2,48,10.5930555555556,"GO:1990090 cellular response to nerve growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1990090"," RAB35  RAP1A"
0.0849702811341736,1,4,63.5583333333333,"GO:2000587 negative regulation of platelet-derived growth factor receptor-beta signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2000587"," LRP1"
0.0863049484682356,2,49,10.3768707482993,"GO:0045933 positive regulation of muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0045933"," RHOA  ATP1A1"
0.0863049484682356,2,49,10.3768707482993,"GO:0048066 developmental pigmentation "," http://amigo.geneontology.org/amigo/term/GO:0048066"," GNA11  SOD2"
0.0863104040157732,4,245,4.15074829931973,"GO:0009152 purine ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009152"," ACSL6  ADCY5  TECR  ACSL3"
0.0876049085346716,5,375,3.38977777777778,"GO:1901653 cellular response to peptide "," http://amigo.geneontology.org/amigo/term/GO:1901653"," RAB8A  SLC27A4  OSBPL8  PRKCQ  LRP1"
0.0876393050865152,2,50,10.1693333333333,"GO:0008089 anterograde axonal transport "," http://amigo.geneontology.org/amigo/term/GO:0008089"," ARL8B  ARL8A"
0.0876393050865152,5,376,3.38076241134752,"GO:0032956 regulation of actin cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0032956"," RHOA  RHOB  RAC3  RHOG  LRP1"
0.0876393050865152,3,136,5.60808823529412,"GO:0033865 nucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033865"," ACSL3  ACSL6  TECR"
0.0876393050865152,3,136,5.60808823529412,"GO:0033875 ribonucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033875"," ACSL3  ACSL6  TECR"
0.0876393050865152,3,136,5.60808823529412,"GO:0034032 purine nucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034032"," ACSL3  ACSL6  TECR"
0.0876393050865152,2,50,10.1693333333333,"GO:0051489 regulation of filopodium assembly "," http://amigo.geneontology.org/amigo/term/GO:0051489"," RALA  DNM3"
0.0876393050865152,4,247,4.11713900134953,"GO:0060047 heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0060047"," ATP2A2  TMEM38A  ATP1A1  GAA"
0.0876393050865152,5,377,3.37179487179487,"GO:0071692 protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071692"," RAB8A  VPS35  RAB11B  ADCY5  GNAS"
0.0876393050865152,2,50,10.1693333333333,"GO:1990089 response to nerve growth factor "," http://amigo.geneontology.org/amigo/term/GO:1990089"," RAB35  RAP1A"
0.0887203724675263,4,249,4.08406961178046,"GO:0010001 glial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0010001"," RHOA  KRAS  CNTNAP1  LRP1"
0.0887203724675263,3,137,5.56715328467153,"GO:0021782 glial cell development "," http://amigo.geneontology.org/amigo/term/GO:0021782"," KRAS  CNTNAP1  LRP1"
0.0900083054819862,2,51,9.96993464052288,"GO:0003044 regulation of systemic arterial blood pressure mediated by a chemical signal "," http://amigo.geneontology.org/amigo/term/GO:0003044"," RHOA  SOD2"
0.0900083054819862,2,51,9.96993464052288,"GO:0008206 bile acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0008206"," SLC27A2  CYP46A1"
0.0900317591441305,14,1916,1.85765483646486,"GO:0042592 homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," TFRC  ATP1A1  ATP2A2  TMEM38A  CLCN3  SOD2  KRAS  ITPR1  RAC3  GAA  RAB11B  HACD3  ADCY5  GNAS"
0.0947745710866002,4,255,3.98797385620915,"GO:0046395 carboxylic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046395"," FAAH  ECHS1  SLC27A2  SLC27A4"
0.0947745710866002,4,255,3.98797385620915,"GO:0098657 import into cell "," http://amigo.geneontology.org/amigo/term/GO:0098657"," SLC27A2  ATP1A1  SLC27A4  ACSL3"
0.0954718361384522,4,258,3.94160206718346,"GO:0003015 heart process "," http://amigo.geneontology.org/amigo/term/GO:0003015"," ATP2A2  TMEM38A  ATP1A1  GAA"
0.0954718361384522,1,5,50.8466666666667,"GO:0003032 detection of oxygen "," http://amigo.geneontology.org/amigo/term/GO:0003032"," SOD2"
0.0954718361384522,4,258,3.94160206718346,"GO:0009260 ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009260"," ACSL6  ADCY5  TECR  ACSL3"
0.0954718361384522,1,5,50.8466666666667,"GO:0010729 positive regulation of hydrogen peroxide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010729"," SOD2"
0.0954718361384522,1,5,50.8466666666667,"GO:0015729 oxaloacetate transport "," http://amigo.geneontology.org/amigo/term/GO:0015729"," SLC25A14"
0.0954718361384522,1,5,50.8466666666667,"GO:0015798 myo-inositol transport "," http://amigo.geneontology.org/amigo/term/GO:0015798"," SLC2A13"
0.0954718361384522,4,259,3.92638352638353,"GO:0016054 organic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016054"," FAAH  ECHS1  SLC27A2  SLC27A4"
0.0954718361384522,1,5,50.8466666666667,"GO:0031944 negative regulation of glucocorticoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031944"," ATP1A1"
0.0954718361384522,1,5,50.8466666666667,"GO:0031947 negative regulation of glucocorticoid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031947"," ATP1A1"
0.0954718361384522,4,259,3.92638352638353,"GO:0032868 response to insulin "," http://amigo.geneontology.org/amigo/term/GO:0032868"," RAB8A  SLC27A4  OSBPL8  PRKCQ"
0.0954718361384522,3,144,5.29652777777778,"GO:0035150 regulation of tube size "," http://amigo.geneontology.org/amigo/term/GO:0035150"," RHOA  SOD2  FAAH"
0.0954718361384522,3,143,5.33356643356643,"GO:0035296 regulation of tube diameter "," http://amigo.geneontology.org/amigo/term/GO:0035296"," RHOA  SOD2  FAAH"
0.0954718361384522,1,5,50.8466666666667,"GO:0035385 Roundabout signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035385"," RHOA"
0.0954718361384522,1,5,50.8466666666667,"GO:0035494 SNARE complex disassembly "," http://amigo.geneontology.org/amigo/term/GO:0035494"," NAPB"
0.0954718361384522,1,5,50.8466666666667,"GO:0038027 apolipoprotein A-I-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038027"," RHOA"
0.0954718361384522,9,1025,2.23229268292683,"GO:0044087 regulation of cellular component biogenesis "," http://amigo.geneontology.org/amigo/term/GO:0044087"," NAPB  RALA  RHOA  VPS35  RHOG  DNM3  TFRC  SCFD1  RAP1A"
0.0954718361384522,1,5,50.8466666666667,"GO:0045794 negative regulation of cell volume "," http://amigo.geneontology.org/amigo/term/GO:0045794"," CLCN3"
0.0954718361384522,1,5,50.8466666666667,"GO:0048210 Golgi vesicle fusion to target membrane "," http://amigo.geneontology.org/amigo/term/GO:0048210"," RAB8A"
0.0954718361384522,1,5,50.8466666666667,"GO:0051601 exocyst localization "," http://amigo.geneontology.org/amigo/term/GO:0051601"," EXOC3"
0.0954718361384522,1,5,50.8466666666667,"GO:0060161 positive regulation of dopamine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0060161"," VPS35"
0.0954718361384522,1,5,50.8466666666667,"GO:0061355 Wnt protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0061355"," VPS35"
0.0954718361384522,1,5,50.8466666666667,"GO:0071205 protein localization to juxtaparanode region of axon "," http://amigo.geneontology.org/amigo/term/GO:0071205"," CNTNAP1"
0.0954718361384522,1,5,50.8466666666667,"GO:0090325 regulation of locomotion involved in locomotory behavior "," http://amigo.geneontology.org/amigo/term/GO:0090325"," VPS35"
0.0954718361384522,1,5,50.8466666666667,"GO:0090677 reversible differentiation "," http://amigo.geneontology.org/amigo/term/GO:0090677"," SOD2"
0.0954718361384522,3,143,5.33356643356643,"GO:0097746 blood vessel diameter maintenance "," http://amigo.geneontology.org/amigo/term/GO:0097746"," RHOA  SOD2  FAAH"
0.0954718361384522,1,5,50.8466666666667,"GO:0099159 regulation of modification of postsynaptic structure "," http://amigo.geneontology.org/amigo/term/GO:0099159"," RHOA"
0.0954718361384522,1,5,50.8466666666667,"GO:2000301 negative regulation of synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:2000301"," RAP1A"
0.0954718361384522,1,5,50.8466666666667,"GO:2001245 regulation of phosphatidylcholine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001245"," ACSL3"
0.0965327871335831,6,540,2.82481481481481,"GO:0006820 anion transport "," http://amigo.geneontology.org/amigo/term/GO:0006820"," GABRA1  SLC25A14  SLC27A4  CLCN4  CLCN3  RAB11B"
0.0967167289740194,2,55,9.24484848484848,"GO:0014002 astrocyte development "," http://amigo.geneontology.org/amigo/term/GO:0014002"," KRAS  LRP1"
0.0970917882857267,3,146,5.22397260273973,"GO:0014074 response to purine-containing compound "," http://amigo.geneontology.org/amigo/term/GO:0014074"," RAP1A  PDE2A  TMEM38A"
0.0979399850621356,4,263,3.86666666666667,"GO:0051402 neuron apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0051402"," RHOA  PIGT  KRAS  SOD2"
0.0988604979347086,7,700,2.54233333333333,"GO:0030003 cellular cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0030003"," TFRC  ATP1A1  ATP2A2  TMEM38A  ITPR1  ADCY5  CLCN3"
0.0992272817394615,2,56,9.07976190476191,"GO:0071320 cellular response to cAMP "," http://amigo.geneontology.org/amigo/term/GO:0071320"," RAP1A  PDE2A"
0.0997660677966814,4,265,3.83748427672956,"GO:0046390 ribose phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046390"," ACSL6  ADCY5  TECR  ACSL3"
0.100161085514309,8,867,2.34586697424068,"GO:0055082 cellular chemical homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055082"," TFRC  ATP1A1  ATP2A2  TMEM38A  ITPR1  RAB11B  ADCY5  CLCN3"
0.101135555728782,3,149,5.11879194630873,"GO:2000377 regulation of reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000377"," RHOA  CLCN3  SOD2"
0.101537824230394,2,57,8.92046783625731,"GO:0048168 regulation of neuronal synaptic plasticity "," http://amigo.geneontology.org/amigo/term/GO:0048168"," KRAS  RAB8A"
0.101537824230394,2,57,8.92046783625731,"GO:0061028 establishment of endothelial barrier "," http://amigo.geneontology.org/amigo/term/GO:0061028"," RAP1A  PDE2A"
0.102520421938187,5,403,3.15425971877585,"GO:0044282 small molecule catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044282"," CYP46A1  FAAH  ECHS1  SLC27A2  SLC27A4"
0.103253675540355,4,269,3.78042131350682,"GO:0006164 purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006164"," ACSL6  ADCY5  TECR  ACSL3"
0.103253675540355,4,269,3.78042131350682,"GO:0015850 organic hydroxy compound transport "," http://amigo.geneontology.org/amigo/term/GO:0015850"," SLC2A13  OSBPL8  ARL8B  LRP1"
0.103433223528631,2,58,8.76666666666667,"GO:0006584 catecholamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006584"," COMT  VPS35"
0.103433223528631,2,58,8.76666666666667,"GO:0009712 catechol-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009712"," COMT  VPS35"
0.103433223528631,2,58,8.76666666666667,"GO:0035904 aorta development "," http://amigo.geneontology.org/amigo/term/GO:0035904"," LRP1  PDE2A"
0.103433223528631,2,58,8.76666666666667,"GO:0048662 negative regulation of smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0048662"," SOD2  RHOA"
0.103812255196628,1,6,42.3722222222222,"GO:0002034 maintenance of blood vessel diameter homeostasis by renin-angiotensin "," http://amigo.geneontology.org/amigo/term/GO:0002034"," RHOA"
0.103812255196628,1,6,42.3722222222222,"GO:0003072 renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure "," http://amigo.geneontology.org/amigo/term/GO:0003072"," RHOA"
0.103812255196628,1,6,42.3722222222222,"GO:0003100 regulation of systemic arterial blood pressure by endothelin "," http://amigo.geneontology.org/amigo/term/GO:0003100"," RHOA"
0.103812255196628,2,60,8.47444444444444,"GO:0006826 iron ion transport "," http://amigo.geneontology.org/amigo/term/GO:0006826"," TFRC  RAB11B"
0.103812255196628,7,717,2.48205485820549,"GO:0006873 cellular ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0006873"," TFRC  ATP1A1  ATP2A2  TMEM38A  ITPR1  ADCY5  CLCN3"
0.103812255196628,3,152,5.01776315789474,"GO:0007269 neurotransmitter secretion "," http://amigo.geneontology.org/amigo/term/GO:0007269"," RAP1A  NAPB  ATP2A2"
0.103812255196628,1,6,42.3722222222222,"GO:0010726 positive regulation of hydrogen peroxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010726"," SOD2"
0.103812255196628,1,6,42.3722222222222,"GO:0010754 negative regulation of cGMP-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0010754"," PDE2A"
0.103812255196628,1,6,42.3722222222222,"GO:0010891 negative regulation of sequestering of triglyceride "," http://amigo.geneontology.org/amigo/term/GO:0010891"," OSBPL8"
0.103812255196628,2,60,8.47444444444444,"GO:0019369 arachidonic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019369"," ABHD12  FAAH"
0.103812255196628,1,6,42.3722222222222,"GO:0030913 paranodal junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0030913"," CNTNAP1"
0.103812255196628,1,6,42.3722222222222,"GO:0032459 regulation of protein oligomerization "," http://amigo.geneontology.org/amigo/term/GO:0032459"," VPS35"
0.103812255196628,1,6,42.3722222222222,"GO:0033591 response to L-ascorbic acid "," http://amigo.geneontology.org/amigo/term/GO:0033591"," SOD2"
0.103812255196628,1,6,42.3722222222222,"GO:0035022 positive regulation of Rac protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035022"," KRAS"
0.103812255196628,1,6,42.3722222222222,"GO:0042998 positive regulation of Golgi to plasma membrane protein transport "," http://amigo.geneontology.org/amigo/term/GO:0042998"," ACSL3"
0.103812255196628,1,6,42.3722222222222,"GO:0044381 glucose import in response to insulin stimulus "," http://amigo.geneontology.org/amigo/term/GO:0044381"," SLC27A4"
0.103812255196628,1,6,42.3722222222222,"GO:0045634 regulation of melanocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045634"," GNA11"
0.103812255196628,7,714,2.49248366013072,"GO:0055065 metal ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055065"," TFRC  ATP1A1  ATP2A2  TMEM38A  SOD2  ITPR1  ADCY5"
0.103812255196628,1,6,42.3722222222222,"GO:0060789 hair follicle placode formation "," http://amigo.geneontology.org/amigo/term/GO:0060789"," GNAS"
0.103812255196628,5,406,3.13095238095238,"GO:0070997 neuron death "," http://amigo.geneontology.org/amigo/term/GO:0070997"," RHOA  VPS35  PIGT  KRAS  SOD2"
0.103812255196628,1,6,42.3722222222222,"GO:0071321 cellular response to cGMP "," http://amigo.geneontology.org/amigo/term/GO:0071321"," PDE2A"
0.103812255196628,1,6,42.3722222222222,"GO:0090032 negative regulation of steroid hormone biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0090032"," ATP1A1"
0.103812255196628,1,6,42.3722222222222,"GO:0090119 vesicle-mediated cholesterol transport "," http://amigo.geneontology.org/amigo/term/GO:0090119"," ARL8B"
0.103812255196628,3,152,5.01776315789474,"GO:0099643 signal release from synapse "," http://amigo.geneontology.org/amigo/term/GO:0099643"," RAP1A  NAPB  ATP2A2"
0.103812255196628,1,6,42.3722222222222,"GO:1903371 regulation of endoplasmic reticulum tubular network organization "," http://amigo.geneontology.org/amigo/term/GO:1903371"," TMEM33"
0.103812255196628,1,6,42.3722222222222,"GO:1903416 response to glycoside "," http://amigo.geneontology.org/amigo/term/GO:1903416"," ATP1A1"
0.103812255196628,1,6,42.3722222222222,"GO:1904352 positive regulation of protein catabolic process in the vacuole "," http://amigo.geneontology.org/amigo/term/GO:1904352"," LRP1"
0.103812255196628,1,6,42.3722222222222,"GO:1904778 positive regulation of protein localization to cell cortex "," http://amigo.geneontology.org/amigo/term/GO:1904778"," GNAI1"
0.103812255196628,1,6,42.3722222222222,"GO:1905065 positive regulation of vascular associated smooth muscle cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:1905065"," SOD2"
0.103812255196628,1,6,42.3722222222222,"GO:1990036 calcium ion import into sarcoplasmic reticulum "," http://amigo.geneontology.org/amigo/term/GO:1990036"," ATP2A2"
0.103812255196628,1,6,42.3722222222222,"GO:1990379 lipid transport across blood-brain barrier "," http://amigo.geneontology.org/amigo/term/GO:1990379"," SLC27A4"
0.104971894165688,3,156,4.88910256410256,"GO:0043524 negative regulation of neuron apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043524"," RHOA  KRAS  SOD2"
0.104971894165688,3,156,4.88910256410256,"GO:0044272 sulfur compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044272"," ACSL6  TECR  ACSL3"
0.1051510832966,10,1241,2.04861670695676,"GO:0048878 chemical homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0048878"," TFRC  ATP1A1  ATP2A2  TMEM38A  SOD2  ITPR1  RAB11B  HACD3  ADCY5  CLCN3"
0.105925946566237,2,61,8.33551912568306,"GO:0035773 insulin secretion involved in cellular response to glucose stimulus "," http://amigo.geneontology.org/amigo/term/GO:0035773"," RAB11B  ADCY5"
0.105925946566237,3,157,4.85796178343949,"GO:0048284 organelle fusion "," http://amigo.geneontology.org/amigo/term/GO:0048284"," RAB8A  TFRC  ARL8B"
0.105925946566237,2,61,8.33551912568306,"GO:1904705 regulation of vascular associated smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:1904705"," SOD2  RHOA"
0.10618699479879,5,416,3.0556891025641,"GO:0043434 response to peptide hormone "," http://amigo.geneontology.org/amigo/term/GO:0043434"," RAB8A  SLC27A4  OSBPL8  PRKCQ  GNAI1"
0.107277313176729,3,158,4.82721518987342,"GO:0007584 response to nutrient "," http://amigo.geneontology.org/amigo/term/GO:0007584"," SLC27A4  TFRC  SOD2"
0.107916125351254,4,280,3.63190476190476,"GO:0072522 purine-containing compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072522"," ACSL6  ADCY5  TECR  ACSL3"
0.108276097919408,2,62,8.2010752688172,"GO:2000300 regulation of synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:2000300"," RAP1A  ATP2A2"
0.108922424489748,8,898,2.2648849294729,"GO:0009725 response to hormone "," http://amigo.geneontology.org/amigo/term/GO:0009725"," RAB8A  ATP1A1  SLC27A4  RHOA  GNAS  OSBPL8  PRKCQ  GNAI1"
0.109996668724229,3,160,4.766875,"GO:0007189 adenylate cyclase-activating G protein-coupled receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007189"," GNAS  GNAL  ADCY5"
0.110524858014751,2,63,8.07089947089947,"GO:0006911 phagocytosis engulfment "," http://amigo.geneontology.org/amigo/term/GO:0006911"," RHOG  CLCN3"
0.110524858014751,2,63,8.07089947089947,"GO:0019229 regulation of vasoconstriction "," http://amigo.geneontology.org/amigo/term/GO:0019229"," RHOA  FAAH"
0.110524858014751,2,63,8.07089947089947,"GO:1990874 vascular associated smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:1990874"," SOD2  RHOA"
0.11094866266458,6,574,2.65749128919861,"GO:0051493 regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051493"," RHOA  RHOB  RAC3  RHOG  GNAI1  LRP1"
0.111839787794654,1,7,36.3190476190476,"GO:0001561 fatty acid alpha-oxidation "," http://amigo.geneontology.org/amigo/term/GO:0001561"," SLC27A2"
0.111839787794654,4,286,3.55571095571096,"GO:0001894 tissue homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0001894"," TFRC  CLCN3  KRAS  RAC3"
0.111839787794654,6,578,2.63910034602076,"GO:0007005 mitochondrion organization "," http://amigo.geneontology.org/amigo/term/GO:0007005"," PDE2A  CNTNAP1  SOD2  VPS35  RALA  TFRC"
0.111839787794654,1,7,36.3190476190476,"GO:0007195 adenylate cyclase-inhibiting dopamine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007195"," ADCY5"
0.111839787794654,6,578,2.63910034602076,"GO:0009117 nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009117"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.111839787794654,1,7,36.3190476190476,"GO:0014883 transition between fast and slow fiber "," http://amigo.geneontology.org/amigo/term/GO:0014883"," ATP2A2"
0.111839787794654,1,7,36.3190476190476,"GO:0015744 succinate transport "," http://amigo.geneontology.org/amigo/term/GO:0015744"," SLC25A14"
0.111839787794654,1,7,36.3190476190476,"GO:0016240 autophagosome membrane docking "," http://amigo.geneontology.org/amigo/term/GO:0016240"," ATP2A2"
0.111839787794654,1,7,36.3190476190476,"GO:0019348 dolichol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019348"," DPM1"
0.111839787794654,1,7,36.3190476190476,"GO:0021861 forebrain radial glial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0021861"," RHOA"
0.111839787794654,1,7,36.3190476190476,"GO:0021894 cerebral cortex GABAergic interneuron development "," http://amigo.geneontology.org/amigo/term/GO:0021894"," RAC3"
0.111839787794654,1,7,36.3190476190476,"GO:0032364 oxygen homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0032364"," SOD2"
0.111839787794654,1,7,36.3190476190476,"GO:0036089 cleavage furrow formation "," http://amigo.geneontology.org/amigo/term/GO:0036089"," RHOA"
0.111839787794654,1,7,36.3190476190476,"GO:0036166 phenotypic switching "," http://amigo.geneontology.org/amigo/term/GO:0036166"," SOD2"
0.111839787794654,1,7,36.3190476190476,"GO:0045054 constitutive secretory pathway "," http://amigo.geneontology.org/amigo/term/GO:0045054"," RAB11B"
0.111839787794654,1,7,36.3190476190476,"GO:0045915 positive regulation of catecholamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045915"," VPS35"
0.111839787794654,1,7,36.3190476190476,"GO:0045964 positive regulation of dopamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045964"," VPS35"
0.111839787794654,1,7,36.3190476190476,"GO:0061002 negative regulation of dendritic spine morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0061002"," DNM3"
